step,velocity_loss,stress_loss
5248,0.3126368,
5249,0.30388647,
5250,0.44489914,
5251,0.20156643,
5252,0.2928444,
5253,0.62640077,
5254,0.20348874,
5255,0.28290957,
5256,0.30032825,
5257,0.24342726,
5258,0.4095226,
5259,0.16707672,
5260,0.34780115,
5261,0.41817006,
5262,0.4475741,
5263,1.0934755,
5264,0.2656178,
5265,0.2809488,
5266,0.21281001,
5267,0.2922379,
5268,0.6152271,
5269,0.21301474,
5270,0.2971269,
5271,0.45281765,
5272,0.2557974,
5273,0.49207953,
5274,0.5933846,
5275,0.3342443,
5276,0.5822624,
5277,0.3215877,
5278,0.36444947,
5279,0.3728409,
5280,0.5711532,
5281,0.2905023,
5282,0.36720574,
5283,0.23387924,
5284,0.24587937,
5285,0.23655929,
5286,0.21719585,
5287,0.22301924,
5288,0.3997061,
5289,0.3126266,
5290,0.32709828,
5291,0.1855186,
5292,0.26406208,
5293,0.2831981,
5294,0.36669967,
5295,0.32848582,
5296,0.2589077,
5297,0.26792982,
5298,0.58363026,
5299,0.25827444,
5300,0.19633375,
5301,0.30391824,
5302,0.30280536,
5303,0.49040988,
5304,0.397842,
5305,0.2533407,
5306,0.31401214,
5307,0.3055098,
5308,0.2692889,
5309,0.33366224,
5310,0.25243726,
5311,0.22399646,
5312,0.25733182,
5313,0.19871682,
5314,0.24366549,
5315,0.21561491,
5316,0.46571076,
5317,0.44429228,
5318,0.22694446,
5319,0.26058272,
5320,0.21867943,
5321,0.27351552,
5322,0.1950976,
5323,0.3239951,
5324,0.3785082,
5325,0.27496913,
5326,0.9269164,
5327,0.5018821,
5328,0.32057646,
5329,0.2780554,
5330,0.2873725,
5331,0.32835433,
5332,0.40847936,
5333,0.217397,
5334,0.21851622,
5335,0.3292644,
5336,0.26193807,
5337,0.28542587,
5338,0.21847138,
5339,0.20856084,
5340,0.23200499,
5341,33.280697,
5342,0.37163103,
5343,0.4497604,
5344,1.2404889,
5345,0.26802745,
5346,0.30770513,
5347,0.48531336,
5348,0.40062216,
5349,0.3275097,
5350,0.19455706,
5351,0.3677784,
5352,0.25485247,
5353,0.23664612,
5354,0.15343904,
5355,0.30122462,
5356,0.25666255,
5357,10.152122,
5358,0.2525011,
5359,0.6187432,
5360,0.44084793,
5361,4.62805,
5362,0.47469172,
5363,0.2348078,
5364,0.5772923,
5365,0.3421763,
5366,0.29640248,
5367,0.24929552,
5368,0.48106247,
5369,0.21917042,
5370,0.2366419,
5371,0.3130725,
5372,0.6378254,
5373,0.2395723,
5374,0.22366989,
5375,0.2904011,
5376,0.26814294,
5377,0.41525006,
5378,0.24027254,
5379,0.22837952,
5380,0.2588933,
5381,0.23472464,
5382,0.3600434,
5383,0.3746627,
5384,0.5848954,
5385,0.403233,
5386,0.30398878,
5387,0.27735567,
5388,0.28605327,
5389,0.3071939,
5390,0.313377,
5391,0.8002662,
5392,0.3324454,
5393,0.32097533,
5394,0.3968871,
5395,0.5243259,
5396,0.19978724,
5397,2.1038156,
5398,0.47246912,
5399,0.26837915,
5400,0.30105957,
5401,0.2488723,
5402,0.22897428,
5403,0.39806893,
5404,0.25923517,
5405,0.25579417,
5406,0.18918966,
5407,0.2789262,
5408,0.2699356,
5409,0.21626,
5410,0.23346429,
5411,0.23996335,
5412,0.22652803,
5413,0.28917772,
5414,0.3210147,
5415,0.16811474,
5416,0.21856315,
5417,0.44920784,
5418,0.40802178,
5419,0.29539192,
5420,0.2663764,
5421,0.22500959,
5422,0.22203979,
5423,0.27830848,
5424,0.40040806,
5425,0.3353862,
5426,0.25490147,
5427,0.2108665,
5428,0.24607077,
5429,0.62946045,
5430,0.2235744,
5431,0.29518953,
5432,0.17786795,
5433,0.25299928,
5434,0.18475044,
5435,0.3249605,
5436,0.27565014,
5437,0.35133293,
5438,0.26719928,
5439,0.34323582,
5440,0.276063,
5441,1.0514694,
5442,0.330989,
5443,0.20448664,
5444,4.024613,
5445,0.48806894,
5446,0.8012391,
5447,0.38853198,
5448,0.24210817,
5449,0.17560118,
5450,0.35801092,
5451,1.5648816,
5452,0.73990625,
5453,2.7758415,
5454,0.19688566,
5455,0.26201943,
5456,0.24489962,
5457,0.22643265,
5458,0.43680274,
5459,0.40778974,
5460,0.4080988,
5461,0.33650044,
5462,0.40814418,
5463,0.1998497,
5464,0.66081667,
5465,0.33739528,
5466,0.82792455,
5467,0.24962772,
5468,0.30223894,
5469,0.26516646,
5470,0.17646886,
5471,0.19002356,
5472,0.31103557,
5473,0.22940668,
5474,1.4803424,
5475,0.4521259,
5476,0.3250371,
5477,0.439903,
5478,0.5549374,
5479,0.39080817,
5480,0.18458194,
5481,0.3025004,
5482,0.37712887,
5483,0.38905135,
5484,0.30195704,
5485,0.34286577,
5486,3.2005734,
5487,0.36359164,
5488,0.3547867,
5489,0.27522132,
5490,0.23150676,
5491,0.24154755,
5492,0.2021697,
5493,0.19738343,
5494,0.24685864,
5495,4.9838266,
5496,0.2314923,
5497,0.27934435,
5498,0.40406114,
5499,0.33975062,
5500,4.501938,
5501,0.42010355,
5502,11.7377205,
5503,0.28291547,
5504,0.409954,
5505,0.26971668,
5506,0.34474203,
5507,0.29920837,
5508,0.522532,
5509,0.45552155,
5510,9.85852,
5511,0.23881783,
5512,1.4184085,
5513,0.52405334,
5514,0.2802359,
5515,0.45612213,
5516,0.3423003,
5517,13.222055,
5518,0.4224707,
5519,0.49789518,
5520,0.29702935,
5521,0.28474614,
5522,0.3128848,
5523,0.40383586,
5524,0.31923038,
5525,0.27025446,
5526,0.2872931,
5527,0.28226915,
5528,0.64247984,
5529,0.8512292,
5530,0.4219635,
5531,0.40137887,
5532,0.4321701,
5533,0.32135952,
5534,0.3809062,
5535,0.19476514,
5536,0.39899555,
5537,0.20523573,
5538,4.4607515,
5539,11.15325,
5540,0.36541617,
5541,0.49269605,
5542,0.8430812,
5543,0.24902298,
5544,0.2678807,
5545,1.2875731,
5546,0.39783832,
5547,3.3867831,
5548,0.36120832,
5549,4.315258,
5550,0.36401913,
5551,0.60292107,
5552,0.85039425,
5553,0.27254063,
5554,0.2644762,
5555,0.34092283,
5556,0.29630217,
5557,0.36182824,
5558,0.32446823,
5559,0.24135569,
5560,0.2632716,
5561,0.21145086,
5562,0.28206024,
5563,0.2115659,
5564,0.7101509,
5565,0.3397972,
5566,0.32822496,
5567,0.19456293,
5568,0.2417121,
5569,2.6742644,
5570,0.5499999,
5571,0.3949027,
5572,0.18234575,
5573,0.25191146,
5574,0.2639243,
5575,0.27715236,
5576,0.2788519,
5577,0.29641554,
5578,0.1975758,
5579,0.2768388,
5580,0.19037247,
5581,1.8864505,
5582,0.36482823,
5583,0.3457525,
5584,0.31349692,
5585,0.32184285,
5586,0.42919168,
5587,0.42158318,
5588,1.6856419,
5589,0.19538538,
5590,0.3059313,
5591,0.24740225,
5592,0.34175843,
5593,0.3080326,
5594,0.27767465,
5595,0.23726314,
5596,0.2154263,
5597,0.4073398,
5598,0.22720954,
5599,0.5658697,
5600,0.22271605,
5601,0.20408693,
5602,7.306028,
5603,0.40280566,
5604,0.37845728,
5605,0.2643713,
5606,0.2539329,
5607,0.23497927,
5608,0.5432916,
5609,0.32094684,
5610,0.35097846,
5611,0.40502298,
5612,0.21180137,
5613,0.7366634,
5614,0.22873755,
5615,0.55928963,
5616,0.24464706,
5617,0.2845244,
5618,2.3356886,
5619,0.36949337,
5620,0.29869246,
5621,0.21926558,
5622,0.29427058,
5623,0.26229802,
5624,1.139233,
5625,0.38839936,
5626,0.16935459,
5627,0.16583306,
5628,0.45983812,
5629,0.24154313,
5630,0.19092645,
5631,0.31654224,
5632,0.22511452,
5633,0.3205518,
5634,0.19725077,
5635,0.24931186,
5636,0.21476851,
5637,0.21159306,
5638,0.20505467,
5639,0.25164193,
5640,0.31138554,
5641,0.22786027,
5642,0.1880071,
5643,0.2016101,
5644,0.32228833,
5645,0.33186662,
5646,0.27472833,
5647,0.2601108,
5648,12.641468,
5649,0.27136633,
5650,0.519284,
5651,0.3711937,
5652,0.6336873,
5653,0.19525659,
5654,0.24350911,
5655,0.23994575,
5656,0.28462815,
5657,0.21054658,
5658,0.17445438,
5659,0.29477522,
5660,0.20176202,
5661,0.2326458,
5662,0.17375927,
5663,0.1665619,
5664,0.15490843,
5665,0.24181083,
5666,0.24633612,
5667,0.33751565,
5668,0.27521,
5669,0.17728253,
5670,0.24636538,
5671,0.21569854,
5672,0.39675772,
5673,0.22478457,
5674,0.19602051,
5675,0.29454395,
5676,0.27073124,
5677,0.20332788,
5678,0.7912981,
5679,0.3972821,
5680,0.19435164,
5681,0.19465017,
5682,0.4272447,
5683,0.33835718,
5684,0.42281428,
5685,0.31991816,
5686,0.16585404,
5687,0.21887594,
5688,5.678327,
5689,0.26389876,
5690,0.7751817,
5691,7.0275745,
5692,1.0869946,
5693,0.80095273,
5694,3.5614152,
5695,0.48069113,
5696,0.3944875,
5697,0.8862869,
5698,0.46138996,
5699,0.41938514,
5700,0.31955525,
5701,0.2917948,
5702,0.74320245,
5703,0.31748313,
5704,0.3823401,
5705,0.28420314,
5706,0.3299826,
5707,0.33335608,
5708,0.45659268,
5709,3.8958433,
5710,0.31338975,
5711,0.42899963,
5712,0.43093142,
5713,0.41994572,
5714,0.5041954,
5715,0.3922893,
5716,0.25748083,
5717,0.5496931,
5718,0.31333262,
5719,0.4375801,
5720,0.30408067,
5721,0.3202984,
5722,0.28195295,
5723,0.30129573,
5724,0.83857733,
5725,3.945363,
5726,0.2249612,
5727,0.3576011,
5728,0.35188752,
5729,3.4745662,
5730,1.0455158,
5731,2.107192,
5732,0.46285045,
5733,0.22335352,
5734,0.19003223,
5735,0.3461833,
5736,0.17498633,
5737,0.39534384,
5738,0.9343674,
5739,0.479217,
5740,0.26849857,
5741,0.30200228,
5742,0.16449554,
5743,0.24520572,
5744,6.754168,
5745,0.34124634,
5746,0.2101335,
5747,0.45466447,
5748,0.37346122,
5749,0.47344798,
5750,0.28157485,
5751,0.3437317,
5752,0.31070617,
5753,0.3599794,
5754,0.36023712,
5755,0.4722937,
5756,0.21588245,
5757,31.566319,
5758,0.2258409,
5759,0.20621713,
5760,0.2724914,
5761,0.23840807,
5762,0.2959038,
5763,4.998838,
5764,0.6978933,
5765,4.349969,
5766,16.038298,
5767,0.6564743,
5768,0.45324516,
5769,0.3928581,
5770,0.28956997,
5771,0.28403765,
5772,0.24794134,
5773,0.37170586,
5774,0.51771605,
5775,0.2509111,
5776,0.2235242,
5777,0.3253148,
5778,0.17879204,
5779,0.2221481,
5780,0.24655543,
5781,0.4457765,
5782,0.457778,
5783,0.21495564,
5784,0.36100832,
5785,0.24033749,
5786,0.29302692,
5787,0.25651413,
5788,2.057405,
5789,0.34879234,
5790,0.35462922,
5791,0.52239627,
5792,0.28192863,
5793,0.27037692,
5794,0.30452484,
5795,0.37188408,
5796,0.36534593,
5797,0.36947852,
5798,0.38549346,
5799,0.40401065,
5800,0.2635297,
5801,0.2146948,
5802,0.9869973,
5803,0.40421274,
5804,0.24268126,
5805,0.19700758,
5806,0.19936757,
5807,0.29918307,
5808,0.36089116,
5809,0.31390736,
5810,0.28799906,
5811,0.48860866,
5812,0.38431185,
5813,0.52615815,
5814,0.20786312,
5815,0.21515176,
5816,0.3044681,
5817,0.21758239,
5818,0.26896802,
5819,0.2503577,
5820,0.29552895,
5821,0.19683321,
5822,0.41028842,
5823,0.38294718,
5824,0.22320162,
5825,0.3457164,
5826,0.36642045,
5827,0.24071464,
5828,0.20504758,
5829,0.21117504,
5830,0.32925826,
5831,0.26269555,
5832,4.614504,
5833,0.20566475,
5834,0.20840558,
5835,0.19057345,
5836,0.21458799,
5837,0.34950113,
5838,0.22954652,
5839,0.29590988,
5840,0.58127916,
5841,0.50775826,
5842,0.34113795,
5843,0.53110033,
5844,0.34882924,
5845,0.18675083,
5846,0.23742786,
5847,0.2809954,
5848,0.35433608,
5849,0.26561698,
5850,0.31787837,
5851,0.3708054,
5852,0.3337633,
5853,0.2912111,
5854,0.46928844,
5855,0.29104665,
5856,0.36222616,
5857,0.23635639,
5858,0.19013986,
5859,0.2805975,
5860,0.27856463,
5861,0.5861638,
5862,0.26831594,
5863,0.20537746,
5864,0.20846438,
5865,0.34798712,
5866,0.17309105,
5867,0.23725525,
5868,0.66213447,
5869,0.2528004,
5870,0.29900396,
5871,0.22368118,
5872,0.22686942,
5873,0.3819274,
5874,0.53661007,
5875,0.27121007,
5876,0.33099818,
5877,0.33242452,
5878,0.29531524,
5879,0.27472582,
5880,0.26947722,
5881,0.17911023,
5882,0.2851234,
5883,1.7325076,
5884,0.23915319,
5885,0.20918582,
5886,12.078654,
5887,0.3387863,
5888,0.39342353,
5889,0.49905244,
5890,0.2728095,
5891,0.45190755,
5892,0.9291128,
5893,0.18555108,
5894,0.2713175,
5895,0.274403,
5896,0.23655903,
5897,0.36087686,
5898,0.3187056,
5899,0.20160727,
5900,0.25625685,
5901,0.29894504,
5902,0.29205388,
5903,0.22072199,
5904,0.3295622,
5905,0.26714236,
5906,0.25774494,
5907,0.3499961,
5908,0.35386923,
5909,0.28688693,
5910,0.48023123,
5911,0.23735759,
5912,0.36379343,
5913,0.20587206,
5914,0.3067086,
5915,4.213334,
5916,0.26236826,
5917,0.37426347,
5918,0.36360088,
5919,0.32077184,
5920,0.3698951,
5921,0.24811855,
5922,0.26493803,
5923,0.581995,
5924,0.23568149,
5925,0.23421235,
5926,0.25577456,
5927,18.389782,
5928,0.36002108,
5929,0.245673,
5930,0.25281996,
5931,0.2928525,
5932,0.37871644,
5933,1.0008411,
5934,1.6364028,
5935,0.17153579,
5936,0.23498769,
5937,0.27666438,
5938,0.41600263,
5939,0.21985704,
5940,0.46069837,
5941,0.46688133,
5942,0.21466997,
5943,0.13927895,
5944,0.240889,
5945,0.21539824,
5946,0.2771111,
5947,0.289428,
5948,0.34301454,
5949,0.4696061,
5950,34.235344,
5951,0.36286536,
5952,0.21732646,
5953,0.18997848,
5954,0.27751076,
5955,0.23705642,
5956,0.46068782,
5957,0.302051,
5958,0.22821483,
5959,0.5094903,
5960,0.2648436,
5961,0.2781802,
5962,0.2573123,
5963,0.21058282,
5964,0.6039497,
5965,0.45658347,
5966,0.2065615,
5967,0.21375681,
5968,0.2259748,
5969,0.17325597,
5970,0.17813765,
5971,0.26690644,
5972,0.45154047,
5973,0.19747782,
5974,0.25437084,
5975,0.2134136,
5976,0.18714567,
5977,0.35496414,
5978,0.23878616,
5979,0.25043157,
5980,0.3511456,
5981,0.20337601,
5982,0.45666265,
5983,0.21499091,
5984,2.5547404,
5985,0.27898553,
5986,0.3196275,
5987,0.28011826,
5988,0.41593876,
5989,0.4317444,
5990,0.3227201,
5991,0.20823592,
5992,4.4849334,
5993,0.2799163,
5994,0.6029436,
5995,0.21532962,
5996,0.30428198,
5997,15.75244,
5998,0.4290569,
5999,0.32602483,
6000,0.28591603,
6001,0.24083516,
6002,0.1978822,
6003,0.25647864,
6004,0.2627929,
6005,0.33868194,
6006,1.696088,
6007,0.21371993,
6008,0.27349895,
6009,0.26179075,
6010,0.2066634,
6011,0.4165421,
6012,0.9096854,
6013,0.219675,
6014,0.17326179,
6015,4.554919,
6016,0.19421688,
6017,4.033753,
6018,0.19327661,
6019,0.23728687,
6020,0.26196325,
6021,0.20780109,
6022,0.2537089,
6023,0.39702794,
6024,0.40798873,
6025,0.8390866,
6026,0.26940548,
6027,0.37812135,
6028,0.23746537,
6029,0.39159164,
6030,0.26038897,
6031,0.29188514,
6032,0.355325,
6033,0.28899118,
6034,0.2506806,
6035,0.2429129,
6036,0.31507316,
6037,0.32831138,
6038,0.24688284,
6039,0.18684353,
6040,0.29670456,
6041,0.20383824,
6042,0.19653273,
6043,0.16009843,
6044,0.16107807,
6045,0.17302106,
6046,0.24920096,
6047,0.40645325,
6048,0.14166622,
6049,0.7366492,
6050,0.19560549,
6051,0.18808332,
6052,4.5235953,
6053,0.40689814,
6054,0.37874305,
6055,1.8149499,
6056,0.2100947,
6057,0.26120326,
6058,0.20987052,
6059,0.16876724,
6060,0.25279915,
6061,0.2169265,
6062,0.15695894,
6063,0.36067015,
6064,3.534182,
6065,0.33527127,
6066,0.43110746,
6067,0.24781987,
6068,0.36372435,
6069,0.30581498,
6070,0.23979694,
6071,4.593518,
6072,0.3062615,
6073,0.40363166,
6074,0.57484883,
6075,0.32314587,
6076,10.560864,
6077,0.21204008,
6078,0.26337364,
6079,0.36178407,
6080,0.38075712,
6081,0.30802098,
6082,0.6195145,
6083,0.37289774,
6084,0.38861006,
6085,0.20566632,
6086,0.23131905,
6087,0.17955583,
6088,0.2937976,
6089,0.22566529,
6090,0.27745625,
6091,0.1826835,
6092,4.3994384,
6093,0.33842525,
6094,0.34859204,
6095,0.1709905,
6096,2.5920906,
6097,0.5602993,
6098,0.57947546,
6099,0.5602651,
6100,0.35268894,
6101,6.6957035,
6102,0.5099564,
6103,0.46384287,
6104,0.28516492,
6105,0.48994818,
6106,0.28273,
6107,0.45572704,
6108,0.41474587,
6109,0.52596134,
6110,0.38269803,
6111,0.19601147,
6112,0.30271322,
6113,0.24927722,
6114,0.21428426,
6115,0.2308528,
6116,0.21412389,
6117,0.2820439,
6118,0.18789625,
6119,0.20845564,
6120,0.2982911,
6121,0.5755714,
6122,0.30654177,
6123,0.24297526,
6124,0.21496469,
6125,0.21443878,
6126,0.22585684,
6127,0.22393782,
6128,0.3308071,
6129,0.18698703,
6130,0.24609104,
6131,0.31871268,
6132,0.5980613,
6133,0.31122747,
6134,0.28609198,
6135,0.40121493,
6136,0.32696143,
6137,0.33961305,
6138,0.6058743,
6139,0.26599094,
6140,0.20759115,
6141,0.21713495,
6142,0.5346353,
6143,0.46374756,
6144,0.20225585,
6145,0.22371723,
6146,0.26678398,
6147,0.28410318,
6148,0.28512958,
6149,0.19544579,
6150,0.35199338,
6151,0.2720861,
6152,0.19778563,
6153,0.21942581,
6154,0.31986484,
6155,0.28249902,
6156,0.33518144,
6157,0.18259528,
6158,0.23776704,
6159,0.23178826,
6160,0.18001902,
6161,0.33512843,
6162,0.21033044,
6163,0.64537024,
6164,0.2219502,
6165,0.33572033,
6166,0.31838983,
6167,0.24814206,
6168,1.0098437,
6169,0.23833664,
6170,0.23370841,
6171,0.18594342,
6172,0.19585577,
6173,0.19181311,
6174,0.2054925,
6175,0.2070228,
6176,0.3314641,
6177,0.4814363,
6178,0.17888574,
6179,0.19725452,
6180,0.34412017,
6181,0.20879471,
6182,0.21682742,
6183,0.16698164,
6184,0.2032455,
6185,0.14845638,
6186,0.25854483,
6187,0.22380953,
6188,0.5577235,
6189,0.30643815,
6190,0.23943888,
6191,0.26571873,
6192,0.24536513,
6193,0.21181811,
6194,0.22729807,
6195,0.13720745,
6196,0.5970746,
6197,0.19503307,
6198,0.19504224,
6199,0.29558465,
6200,0.27206847,
6201,0.23569514,
6202,0.14477259,
6203,0.32405084,
6204,0.4029085,
6205,0.18529932,
6206,0.21110654,
6207,0.37179306,
6208,0.30109176,
6209,0.30097857,
6210,0.6671826,
6211,0.3114904,
6212,0.31698614,
6213,0.30869535,
6214,0.35367477,
6215,0.34573865,
6216,0.33242005,
6217,0.31125206,
6218,0.2059761,
6219,0.27151662,
6220,0.4325464,
6221,0.25883645,
6222,0.27241713,
6223,0.21545836,
6224,0.16125037,
6225,0.22809638,
6226,0.1761463,
6227,0.2532314,
6228,0.20778076,
6229,0.19943729,
6230,0.28997734,
6231,0.22643615,
6232,0.2064234,
6233,0.25524458,
6234,0.20398006,
6235,0.21105035,
6236,0.41867295,
6237,0.26146287,
6238,0.16746342,
6239,0.21524926,
6240,0.34908208,
6241,0.23034647,
6242,0.73244905,
6243,0.308484,
6244,0.28768456,
6245,0.34035736,
6246,8.721509,
6247,0.22466725,
6248,0.26775682,
6249,0.24909201,
6250,0.19806188,
6251,0.17053384,
6252,0.30641168,
6253,0.33666494,
6254,0.23227529,
6255,0.27542084,
6256,0.35795954,
6257,11.410937,
6258,0.16110851,
6259,0.20074096,
6260,0.27848732,
6261,0.2548627,
6262,0.497954,
6263,1.0795555,
6264,0.16717272,
6265,0.26465762,
6266,0.2172081,
6267,0.33511508,
6268,0.24721499,
6269,0.25833535,
6270,0.40159476,
6271,0.31569764,
6272,0.36399397,
6273,0.32899696,
6274,0.28672194,
6275,0.5455559,
6276,0.21740656,
6277,0.25794607,
6278,0.39700925,
6279,0.27421018,
6280,0.3283742,
6281,0.5472273,
6282,0.25084934,
6283,0.21242018,
6284,0.20451818,
6285,0.19351715,
6286,0.20813599,
6287,0.21111383,
6288,0.21447435,
6289,0.3124845,
6290,0.21608488,
6291,0.18475886,
6292,0.43617964,
6293,0.18405063,
6294,0.6227881,
6295,0.27512497,
6296,10.010375,
6297,1.4438871,
6298,0.26366648,
6299,0.284734,
6300,0.20418195,
6301,0.31028014,
6302,0.2537365,
6303,0.20467141,
6304,0.21996057,
6305,0.20278049,
6306,47.62957,
6307,0.2719902,
6308,0.66508555,
6309,0.31873214,
6310,0.21144937,
6311,0.22444297,
6312,0.27455956,
6313,0.19635628,
6314,0.19353722,
6315,0.27667427,
6316,0.19699231,
6317,106.56603,
6318,0.29020452,
6319,14.192277,
6320,0.25393063,
6321,0.3264039,
6322,0.23215057,
6323,0.2725326,
6324,0.268398,
6325,0.23782204,
6326,0.27101138,
6327,0.3175049,
6328,0.43150252,
6329,0.24771667,
6330,1.0669105,
6331,0.2108371,
6332,0.3387188,
6333,0.22883873,
6334,0.51671445,
6335,0.25580737,
6336,0.34343612,
6337,0.30589184,
6338,0.3437952,
6339,0.27440464,
6340,0.24020416,
6341,24.734535,
6342,0.4366812,
6343,8.3754635,
6344,0.37340248,
6345,0.4413091,
6346,0.6248645,
6347,0.27441898,
6348,0.3530426,
6349,1.4484422,
6350,0.42837304,
6351,0.1978321,
6352,0.26176527,
6353,0.37074032,
6354,1.6978469,
6355,0.34578785,
6356,0.3558127,
6357,0.35347676,
6358,0.5056454,
6359,12.042211,
6360,0.412107,
6361,0.20909984,
6362,0.7892344,
6363,0.33749333,
6364,0.22601877,
6365,0.38820034,
6366,0.23122267,
6367,0.25983608,
6368,0.48842975,
6369,0.24684584,
6370,0.24508287,
6371,0.2552793,
6372,0.3801217,
6373,0.22233431,
6374,0.24305134,
6375,0.27863562,
6376,0.20809576,
6377,0.22087839,
6378,0.1788904,
6379,0.22331877,
6380,0.26480868,
6381,0.24282944,
6382,0.24958177,
6383,0.28255746,
6384,0.23729946,
6385,5.165231,
6386,0.39108706,
6387,0.13141866,
6388,0.18715118,
6389,0.17327572,
6390,0.37258422,
6391,0.21591394,
6392,0.28297877,
6393,0.22115596,
6394,19.458015,
6395,0.22948422,
6396,0.25657338,
6397,0.7676208,
6398,0.27497178,
6399,0.15886714,
6400,0.16627763,
6401,0.2769714,
6402,0.18315823,
6403,0.16856712,
6404,0.15853459,
6405,0.27791467,
6406,0.16001822,
6407,23.321815,
6408,0.405371,
6409,0.2987416,
6410,0.22203767,
6411,0.20993696,
6412,0.20029321,
6413,0.22280677,
6414,0.28682742,
6415,0.25885928,
6416,0.2921927,
6417,0.39571875,
6418,0.24349385,
6419,0.3103755,
6420,0.33623242,
6421,0.19034049,
6422,0.46966258,
6423,0.45540398,
6424,0.3004755,
6425,0.3700041,
6426,0.18896084,
6427,0.2052802,
6428,0.24028888,
6429,0.44149202,
6430,0.20316371,
6431,0.1867984,
6432,0.33855176,
6433,0.4254193,
6434,0.36421025,
6435,0.3653145,
6436,0.35773906,
6437,0.36808762,
6438,0.19718345,
6439,0.28970718,
6440,0.3116905,
6441,0.42172432,
6442,0.5892049,
6443,0.18538928,
6444,0.29029933,
6445,0.29651704,
6446,0.26669565,
6447,0.1461254,
6448,0.77038515,
6449,0.3983818,
6450,0.26940206,
6451,5.5059004,
6452,0.34989327,
6453,0.16963562,
6454,0.21732554,
6455,0.24121884,
6456,0.22350281,
6457,0.24572456,
6458,0.23043303,
6459,0.33397904,
6460,0.16970712,
6461,0.27517733,
6462,0.41500875,
6463,0.4922747,
6464,0.26207784,
6465,0.34098163,
6466,0.16855292,
6467,0.24407825,
6468,0.35168728,
6469,0.27204645,
6470,0.23558198,
6471,0.30994385,
6472,0.24742034,
6473,0.17968528,
6474,0.52558106,
6475,0.48696274,
6476,0.24784745,
6477,4.6993346,
6478,0.3156752,
6479,1.168225,
6480,1.0174507,
6481,0.37052828,
6482,0.3883174,
6483,0.40876752,
6484,0.34215954,
6485,0.27178955,
6486,0.35191697,
6487,0.29364172,
6488,0.30026203,
6489,0.4512368,
6490,0.31135085,
6491,0.55997163,
6492,0.21766013,
6493,4.9443865,
6494,0.34981176,
6495,0.45091408,
6496,0.23072974,
6497,0.32443067,
6498,0.24556264,
6499,0.36454323,
6500,0.43916354,
6501,0.24394849,
6502,0.22818878,
6503,0.28823596,
6504,0.701278,
6505,0.22271122,
6506,0.19652693,
6507,0.2374407,
6508,0.50474834,
6509,0.25186464,
6510,0.39626944,
6511,0.23118486,
6512,0.29182342,
6513,0.25528616,
6514,0.18577495,
6515,0.24123652,
6516,0.30251577,
6517,0.23842856,
6518,0.25638878,
6519,11.315881,
6520,0.34121287,
6521,0.36625275,
6522,2.8266432,
6523,0.41885826,
6524,0.2961192,
6525,2.8930492,
6526,0.38132814,
6527,0.2910751,
6528,0.3066122,
6529,0.5877417,
6530,0.2744124,
6531,0.21220471,
6532,0.26913273,
6533,0.2716634,
6534,0.19342305,
6535,0.18531097,
6536,0.48095822,
6537,0.18359618,
6538,0.58935285,
6539,0.19023526,
6540,1.1801523,
6541,0.630828,
6542,0.28304848,
6543,0.17390984,
6544,0.34404987,
6545,0.2559156,
6546,0.40000153,
6547,0.18948384,
6548,0.2235715,
6549,0.3213012,
6550,0.21940696,
6551,0.2909227,
6552,0.1867128,
6553,1.9415469,
6554,0.34814733,
6555,0.25728896,
6556,0.31441346,
6557,0.353563,
6558,5.3906817,
6559,0.38452226,
6560,0.7934324,
6561,0.22820479,
6562,0.2799446,
6563,0.29845378,
6564,0.29712647,
6565,0.23242366,
6566,0.32514268,
6567,0.2389552,
6568,0.21958771,
6569,0.510843,
6570,0.92257655,
6571,0.1890077,
6572,0.34152603,
6573,0.2620918,
6574,9.562511,
6575,0.36665758,
6576,0.31935704,
6577,0.2644953,
6578,0.35734767,
6579,0.28686783,
6580,0.232121,
6581,0.2356137,
6582,0.3167806,
6583,10.049679,
6584,0.25793663,
6585,0.39514837,
6586,0.22877245,
6587,0.20284729,
6588,0.24725041,
6589,0.3424226,
6590,0.32307035,
6591,0.36860853,
6592,0.19118878,
6593,0.23121534,
6594,0.20220953,
6595,0.28674015,
6596,0.21158265,
6597,0.36330462,
6598,0.2739038,
6599,0.16800798,
6600,0.18333419,
6601,0.2536086,
6602,0.18316649,
6603,0.21279971,
6604,0.23503113,
6605,0.51462764,
6606,0.21044564,
6607,1.024554,
6608,0.2840317,
6609,0.34388605,
6610,0.18987435,
6611,0.37843353,
6612,0.63844806,
6613,15.2652445,
6614,0.27882856,
6615,0.37496126,
6616,0.3416258,
6617,0.27749625,
6618,0.2900898,
6619,0.24209422,
6620,0.28655887,
6621,0.26707634,
6622,0.20607565,
6623,0.2682233,
6624,0.61935216,
6625,0.25197577,
6626,0.3156789,
6627,0.39311397,
6628,0.2487741,
6629,0.24198633,
6630,0.22448063,
6631,0.65190107,
6632,0.16899048,
6633,0.24898699,
6634,0.37006894,
6635,6.205074,
6636,0.22069268,
6637,0.240794,
6638,0.24823028,
6639,0.31925586,
6640,0.23267427,
6641,0.27807584,
6642,1.3354304,
6643,0.31939965,
6644,0.3772176,
6645,0.2141875,
6646,0.18246378,
6647,0.21303366,
6648,0.34509355,
6649,0.24510755,
6650,17.43551,
6651,0.25399432,
6652,0.31845027,
6653,0.20606712,
6654,0.2584748,
